Student_ID,Gender,Age,Department,CGPA,Tenth_Percentage,Twelfth_Percentage,Degree_Percentage,Projects,Internships,Certifications,Coding_Skill,Communication,Aptitude,English,Leadership,Teamwork,Hackathons,Backlogs,Placement
1772,Female,20,EEE,9.86,77,67,65,0,3,3,4,7,98,2,4,2,3,4,Yes
1773,Female,22,MECH,5.66,57,74,93,6,0,3,8,3,78,6,5,6,4,2,Yes
1774,Male,22,CIVIL,7.35,70,98,93,4,0,2,8,5,86,4,10,3,1,2,Yes
1775,Female,20,EEE,9.06,59,93,66,2,0,4,8,7,97,3,2,3,5,1,Yes
1776,Female,20,CSE,8.56,80,69,91,4,2,5,5,2,92,4,9,5,2,1,Yes
1777,Male,22,EEE,6.46,58,93,70,0,3,6,9,6,89,10,1,10,3,5,Yes
1778,Female,22,MECH,7.87,63,95,72,5,0,8,10,10,95,3,2,8,3,5,Yes
1779,Male,22,CIVIL,9.66,60,81,80,4,0,1,4,4,79,8,4,7,3,0,Yes
1780,Female,25,IT,6.03,97,69,73,0,1,4,3,3,81,3,5,2,5,4,No
1781,Male,20,EEE,8.46,70,66,70,3,2,4,1,2,97,9,2,5,2,2,Yes
1782,Male,22,MECH,9.34,72,64,56,1,2,3,6,1,84,10,5,8,3,2,Yes
1783,Male,20,CIVIL,8.74,82,97,59,2,3,4,1,10,91,10,5,2,2,3,Yes
1784,Female,21,MECH,7.87,59,67,84,0,2,4,3,5,93,6,2,10,0,4,No
1785,Male,23,CSE,8.44,59,56,67,2,3,5,10,5,51,10,10,3,0,5,Yes
1786,Male,21,EEE,7.18,79,82,92,5,3,2,3,10,62,4,4,9,3,0,Yes
1787,Female,20,CSE,8.25,89,67,93,5,0,3,5,3,57,3,5,1,3,3,No
1788,Male,24,CIVIL,6.33,81,67,67,6,2,8,9,10,54,4,5,4,3,2,Yes
1789,Male,25,MECH,7.18,94,71,57,4,3,5,5,3,58,4,9,3,3,4,No
1790,Male,24,ECE,7.01,83,72,68,2,0,5,3,9,80,9,10,6,4,2,Yes
1791,Female,25,CSE,6.59,82,93,82,2,2,3,6,10,46,8,7,6,0,2,Yes
1792,Female,20,MECH,7.8,55,57,92,6,2,4,3,9,72,8,4,5,2,5,Yes
1793,Female,25,EEE,7.77,82,82,83,4,2,7,1,7,84,2,8,1,3,4,No
1794,Male,20,ECE,8.23,60,60,56,6,1,8,5,8,46,6,7,8,2,3,Yes
1795,Female,25,ECE,5.5,76,59,89,5,3,0,2,7,71,5,5,10,5,5,No
1796,Male,21,ECE,8.55,78,94,95,3,2,0,5,6,88,1,6,7,3,5,No
1797,Male,23,ECE,6.87,63,71,66,6,3,1,8,9,77,3,6,8,0,2,Yes
1798,Male,21,ECE,5.75,98,70,89,2,3,6,3,7,95,5,9,2,5,3,No
1799,Male,24,CIVIL,6.77,70,81,90,6,0,6,4,6,72,6,4,1,5,0,Yes
1800,Male,20,IT,7.43,91,79,93,2,0,3,1,5,81,9,6,3,5,3,No
1801,Female,22,MECH,7.15,85,58,68,3,2,6,3,1,100,4,7,4,2,2,Yes
1802,Female,21,CIVIL,8.12,80,87,93,3,1,3,2,9,44,3,4,4,2,3,No
1803,Female,20,EEE,8.64,58,83,69,6,0,7,5,5,95,6,8,8,3,1,Yes
1804,Female,21,EEE,6.58,80,83,89,2,0,8,10,9,98,10,8,8,2,3,Yes
1805,Female,24,ECE,8.51,96,70,73,6,2,2,10,6,94,4,8,8,2,0,Yes
1806,Male,23,EEE,7.55,90,85,73,0,2,2,1,8,66,8,6,2,2,4,No
1807,Female,22,IT,6.81,59,75,85,6,1,3,1,10,77,1,1,1,4,2,No
1808,Male,23,ECE,7.25,87,64,70,5,2,4,6,4,73,6,7,6,1,2,Yes
1809,Male,21,CIVIL,6.07,81,82,57,5,0,0,5,8,41,10,2,2,0,5,No
1810,Male,22,MECH,9.85,97,78,81,0,0,8,10,10,87,7,6,2,0,4,Yes
1811,Male,25,ECE,7.71,83,72,80,3,0,4,5,8,68,7,2,9,5,5,No
1812,Female,24,EEE,8.44,72,84,92,3,3,6,9,3,85,10,1,6,5,1,Yes
1813,Female,23,ECE,9.8,92,78,56,4,0,4,3,4,84,4,1,3,4,5,No
1814,Male,23,EEE,9.5,56,75,72,6,3,3,10,9,67,3,3,2,2,0,Yes
1815,Female,20,IT,9.35,89,79,79,0,2,7,5,8,95,4,4,9,4,0,Yes
1816,Female,23,CIVIL,8.76,76,65,71,3,2,4,3,1,52,6,10,5,2,0,Yes
1817,Male,25,CIVIL,6.23,69,87,85,5,1,5,2,9,98,7,7,5,3,3,Yes
1818,Female,20,IT,5.9,68,78,59,4,1,0,3,6,72,6,4,5,3,2,No
1819,Male,22,IT,9.68,88,89,78,5,1,1,8,9,78,6,6,10,4,0,Yes
1820,Female,25,CIVIL,8.99,59,65,90,3,2,5,9,2,64,8,6,10,1,1,Yes
1821,Male,20,MECH,6.47,89,91,60,4,0,0,4,9,44,5,7,4,2,1,No
1822,Male,22,IT,5.95,93,78,91,3,1,0,10,2,51,2,9,6,1,3,No
1823,Male,22,CSE,9.86,73,80,60,1,1,1,6,6,63,4,1,2,2,1,Yes
1824,Male,21,CSE,9.06,73,55,83,3,0,1,1,10,96,7,6,10,4,2,Yes
1825,Female,22,EEE,7.29,82,70,74,2,2,1,9,3,78,10,2,3,3,4,No
1826,Female,22,IT,5.74,74,98,60,4,0,0,7,2,98,7,7,10,0,0,Yes
1827,Male,25,CIVIL,7.82,63,65,71,1,0,6,9,3,66,9,3,3,5,0,Yes
1828,Female,22,CIVIL,7.27,96,79,94,4,3,2,1,9,52,5,8,10,5,0,Yes
1829,Male,20,ECE,8.0,63,97,95,5,2,7,3,3,75,8,1,4,1,1,Yes
1830,Male,20,CIVIL,8.41,72,90,76,4,3,2,5,4,75,8,2,3,4,2,Yes
1831,Male,22,ECE,6.32,57,76,87,6,0,2,9,7,41,7,1,5,4,0,Yes
1832,Male,21,ECE,5.56,77,74,85,2,3,6,10,6,42,10,1,5,0,5,No
1833,Female,23,EEE,9.74,71,68,57,0,3,5,6,7,91,3,4,9,4,3,Yes
1834,Female,25,EEE,7.03,99,94,94,6,1,1,4,7,82,1,7,3,1,4,No
1835,Male,20,CSE,9.02,67,90,79,0,2,7,10,5,82,8,2,10,4,0,Yes
1836,Male,24,CSE,6.41,62,71,88,4,2,3,9,3,100,10,5,5,0,4,Yes
1837,Male,22,EEE,9.06,58,78,69,2,3,2,9,4,77,6,2,7,3,1,Yes
1838,Male,24,ECE,8.71,63,97,80,3,0,8,5,9,88,9,7,9,5,3,Yes
1839,Female,23,CIVIL,8.41,92,65,78,6,1,2,9,3,85,9,1,2,4,1,Yes
1840,Male,21,ECE,6.42,82,87,87,2,3,8,5,7,71,7,8,9,0,4,Yes
1841,Female,22,ECE,9.03,69,85,72,5,2,5,10,8,61,3,2,4,2,5,Yes
1842,Male,20,EEE,6.92,77,98,76,4,1,8,10,8,57,9,8,5,0,5,Yes
1843,Male,25,CIVIL,6.78,88,79,65,3,3,5,2,2,90,10,10,8,3,2,Yes
1844,Female,21,ECE,8.2,77,75,59,6,2,6,5,2,79,7,8,9,4,3,Yes
1845,Male,25,CSE,9.52,58,91,68,2,1,0,2,7,90,4,1,2,5,2,Yes
1846,Female,25,CIVIL,6.18,72,64,63,4,2,8,4,5,89,10,3,8,3,3,Yes
1847,Male,24,CIVIL,7.79,71,82,58,0,0,4,1,4,52,5,9,1,0,2,No
1848,Male,23,CIVIL,6.56,88,80,80,5,3,1,6,6,56,5,7,1,2,1,Yes
1849,Male,23,CSE,8.21,82,86,72,5,3,2,8,3,43,6,4,7,5,2,Yes
1850,Male,20,MECH,8.54,88,77,81,3,1,8,6,1,50,2,6,6,5,5,No
1851,Male,24,IT,9.29,98,86,84,2,2,8,3,2,98,3,7,3,3,2,Yes
1852,Male,24,ECE,7.25,96,87,72,2,3,0,8,9,79,1,8,6,0,5,No
1853,Male,24,MECH,5.78,85,78,78,0,1,4,5,2,90,5,10,3,2,1,No
1854,Male,23,ECE,8.23,66,88,70,4,2,7,5,8,68,7,6,7,2,4,Yes
1855,Male,23,CSE,7.09,74,94,71,5,1,4,4,7,74,8,8,2,2,3,Yes
1856,Male,21,CIVIL,5.51,92,72,94,6,0,7,7,4,59,2,6,4,2,4,No
1857,Female,23,CSE,9.87,97,58,62,0,2,4,8,8,94,4,5,10,2,1,Yes
1858,Male,25,ECE,8.55,85,63,66,2,2,7,9,6,65,5,2,4,2,2,Yes
1859,Female,22,CSE,7.23,76,96,78,3,1,5,3,4,95,3,9,6,2,2,Yes
1860,Male,25,CIVIL,8.06,77,86,93,2,3,5,9,2,81,7,7,1,1,4,Yes
1861,Female,25,CIVIL,6.02,67,81,65,1,1,4,8,1,59,1,8,2,2,3,No
1862,Female,25,CIVIL,5.92,86,97,92,3,1,4,2,9,62,6,10,6,0,4,No
1863,Male,23,ECE,7.14,80,57,62,3,0,3,10,7,46,1,2,8,2,4,No
1864,Male,25,CSE,8.84,83,57,79,3,2,0,8,9,67,10,3,9,2,2,Yes
1865,Male,23,CIVIL,6.19,78,92,70,5,3,7,7,4,62,4,7,8,1,2,Yes
1866,Female,25,MECH,8.12,57,86,58,3,1,2,9,9,53,5,2,4,1,2,Yes
1867,Male,21,MECH,5.53,72,67,58,4,3,4,3,8,80,5,10,4,3,3,Yes
1868,Male,22,EEE,8.63,91,81,83,6,0,4,9,1,52,1,1,8,5,5,No
1869,Male,22,CIVIL,7.42,78,90,64,3,0,8,3,6,51,7,4,8,4,2,Yes
1870,Male,21,MECH,9.3,88,79,82,4,0,1,3,3,52,3,2,5,5,5,No
1871,Male,22,IT,9.04,60,61,92,3,1,5,10,5,65,6,8,5,5,5,Yes
1872,Female,23,ECE,8.58,66,78,75,2,2,1,2,9,46,9,6,2,1,3,No
1873,Female,21,MECH,9.75,98,76,64,0,1,8,9,2,84,10,4,8,5,3,Yes
1874,Female,20,MECH,8.93,72,86,60,2,3,2,3,1,100,2,5,9,1,1,Yes
1875,Male,22,ECE,9.79,61,62,66,3,1,8,4,7,40,4,1,9,3,3,Yes
1876,Female,23,EEE,5.7,91,55,81,5,3,6,2,9,55,8,7,3,5,4,No
1877,Female,20,EEE,7.35,85,99,59,5,3,2,2,8,49,1,5,9,4,4,No
1878,Female,24,CSE,8.39,61,87,79,6,1,0,4,3,64,5,6,7,2,4,No
1879,Female,23,ECE,5.98,94,60,80,0,2,3,10,1,64,5,10,1,4,5,No
1880,Female,25,CSE,6.51,63,76,62,5,3,0,2,9,44,6,9,10,0,1,Yes
1881,Female,24,IT,8.05,84,55,84,2,1,1,6,4,44,10,4,7,5,1,Yes
1882,Female,21,EEE,9.0,63,66,62,3,0,8,9,8,63,5,9,1,1,4,Yes
1883,Male,21,ECE,7.9,87,74,67,5,0,0,7,6,68,4,6,2,3,2,Yes
1884,Female,22,EEE,8.03,99,77,62,0,1,1,5,1,98,2,3,9,1,1,No
1885,Male,24,ECE,7.12,95,92,85,4,0,3,6,10,69,2,8,8,0,3,Yes
1886,Male,21,CSE,7.02,87,83,58,4,2,1,3,5,98,7,1,6,0,3,Yes
1887,Female,24,IT,8.85,95,90,92,2,1,3,8,7,75,5,2,9,3,3,Yes
1888,Female,23,CIVIL,7.42,58,55,79,2,1,4,6,10,91,8,4,2,5,3,Yes
1889,Male,20,IT,6.49,71,92,81,5,3,5,8,5,95,6,2,1,2,4,Yes
1890,Female,24,CSE,8.08,99,83,68,6,0,8,2,6,64,1,6,5,1,3,Yes
1891,Male,23,MECH,8.93,92,78,92,5,2,7,7,2,46,2,1,8,4,3,Yes
1892,Female,22,EEE,7.09,98,77,81,2,3,2,9,10,90,8,3,3,3,5,Yes
1893,Male,22,MECH,6.99,98,56,68,4,0,8,5,7,73,6,7,1,3,3,Yes
1894,Male,25,CIVIL,9.3,59,68,88,1,3,8,8,1,79,8,8,8,3,4,Yes
1895,Female,23,CSE,8.83,68,91,91,6,3,2,7,4,71,8,10,3,5,3,Yes
1896,Male,25,CSE,5.74,83,70,77,0,1,8,10,7,51,3,1,7,4,5,No
1897,Male,22,IT,6.22,67,98,70,0,1,3,10,10,99,4,5,5,3,0,Yes
1898,Female,25,CSE,9.17,79,91,71,5,1,0,7,10,62,3,4,6,3,4,Yes
1899,Female,22,IT,8.13,60,63,87,2,1,7,1,1,90,7,5,5,4,4,No
1900,Female,22,MECH,7.61,76,70,61,0,0,4,3,6,62,5,3,9,0,2,No
1901,Male,23,EEE,8.84,74,63,78,2,0,7,9,7,75,9,8,9,3,0,Yes
1902,Male,20,IT,8.68,63,65,62,1,0,7,1,2,79,6,9,7,3,1,Yes
1903,Male,24,EEE,7.99,85,65,88,3,1,1,5,3,91,5,10,6,3,1,Yes
1904,Male,23,CIVIL,8.04,74,74,62,3,0,3,4,3,74,9,9,1,3,0,Yes
1905,Male,22,CSE,8.59,66,88,86,2,2,1,3,1,49,3,1,2,5,3,No
1906,Female,22,ECE,9.67,59,80,72,4,3,2,2,1,95,5,7,7,1,3,Yes
1907,Female,25,CIVIL,5.58,61,77,65,3,3,4,5,3,92,1,4,7,0,3,No
1908,Female,22,CIVIL,7.89,67,67,55,4,2,8,8,3,97,4,9,4,3,4,Yes
1909,Male,23,CSE,9.0,71,76,83,4,1,3,3,7,71,2,5,9,2,4,Yes
1910,Male,24,CIVIL,7.53,61,78,57,5,0,6,8,10,94,8,3,1,4,1,Yes
1911,Female,20,MECH,6.08,62,90,64,4,2,2,4,4,85,3,10,8,0,2,Yes
1912,Male,23,MECH,7.0,65,92,61,2,2,5,2,2,67,4,10,8,0,2,No
1913,Male,20,EEE,6.97,84,74,62,6,2,2,5,9,91,8,4,10,3,1,Yes
1914,Female,21,ECE,8.15,88,89,70,5,0,2,5,10,100,8,8,4,5,3,Yes
1915,Female,23,IT,9.38,71,74,67,5,2,3,6,5,79,8,9,8,1,4,Yes
1916,Female,22,EEE,5.99,80,74,69,4,0,2,10,10,43,4,5,9,5,0,Yes
1917,Female,21,ECE,7.57,81,58,95,0,0,4,1,10,44,7,6,8,1,3,No
1918,Female,21,ECE,9.37,80,79,63,1,2,4,10,3,99,1,4,7,4,1,Yes
1919,Male,24,CSE,8.66,72,95,58,0,2,2,8,4,46,2,8,3,1,3,No
1920,Female,20,ECE,7.66,76,81,91,6,0,0,2,9,57,3,10,4,1,2,No
1921,Female,23,ECE,6.22,91,89,95,1,2,6,7,8,90,8,2,6,1,4,Yes
1922,Male,21,IT,7.4,65,74,84,5,1,6,6,1,42,4,3,10,4,0,Yes
1923,Male,25,CIVIL,5.74,74,84,81,0,2,4,3,8,72,8,4,6,2,2,No
1924,Male,25,ECE,6.27,70,62,80,4,3,2,1,7,68,6,5,10,1,4,No
1925,Male,22,IT,8.51,80,92,56,2,2,3,10,3,90,6,3,9,3,4,Yes
1926,Male,22,EEE,6.37,87,61,69,1,0,7,4,5,61,4,4,1,1,1,No
1927,Female,22,CSE,9.22,64,73,85,2,0,8,6,4,85,8,3,1,1,1,Yes
1928,Female,20,ECE,9.53,80,58,63,1,1,5,2,1,71,2,6,6,2,4,No
1929,Female,20,MECH,9.71,72,95,58,2,1,2,5,6,65,5,2,2,4,4,No
1930,Male,22,ECE,9.27,63,75,69,4,0,7,9,2,77,2,4,6,0,2,Yes
1931,Male,25,CIVIL,6.86,71,59,94,5,3,1,6,8,94,6,6,8,0,3,Yes
1932,Female,21,IT,9.72,95,96,63,2,3,3,1,7,47,7,3,2,5,5,No
1933,Female,25,EEE,6.54,63,55,55,3,3,1,6,1,58,3,1,6,4,4,No
1934,Female,24,ECE,8.44,81,93,83,3,0,4,4,4,84,7,1,9,0,5,No
1935,Male,20,CSE,5.85,73,81,61,6,0,3,10,3,71,9,9,9,4,0,Yes
1936,Male,20,ECE,9.02,80,97,62,3,1,8,9,2,66,9,8,9,5,2,Yes
1937,Male,24,CIVIL,7.05,81,93,57,2,0,6,6,7,88,9,9,3,3,3,Yes
1938,Male,24,CSE,5.55,64,86,65,6,0,8,2,5,68,3,4,8,1,2,No
1939,Female,22,CSE,7.55,69,56,89,1,0,6,10,8,100,9,10,10,5,4,Yes
1940,Female,20,CIVIL,6.62,73,93,90,1,3,7,2,5,64,8,5,10,0,3,Yes
1941,Female,24,MECH,8.68,83,78,59,6,2,7,2,2,67,5,6,7,0,2,Yes
1942,Female,23,IT,9.89,70,60,87,0,3,3,10,3,41,1,3,6,4,2,Yes
1943,Female,22,IT,6.56,85,85,85,6,1,0,4,2,64,8,9,8,0,4,No
1944,Male,23,CSE,7.13,90,85,64,0,0,2,5,1,48,6,5,6,2,0,No
1945,Male,22,ECE,8.1,57,87,57,5,1,7,7,8,55,9,9,8,1,2,Yes
1946,Female,20,EEE,6.44,67,73,70,4,1,0,1,1,77,2,5,4,2,1,No
1947,Female,24,IT,9.84,86,99,72,0,3,6,6,5,66,7,3,9,4,3,Yes
1948,Male,22,CSE,7.8,79,65,64,2,1,7,6,7,43,1,3,3,1,0,Yes
1949,Male,21,ECE,5.67,79,84,83,6,0,2,6,2,82,6,9,10,5,0,Yes
1950,Female,20,MECH,9.24,65,87,55,2,0,6,7,7,42,9,2,3,1,4,Yes
1951,Male,23,MECH,7.93,72,86,95,4,0,8,7,4,66,2,6,3,3,3,Yes
1952,Female,24,ECE,6.83,64,55,64,1,2,8,3,5,74,9,7,4,5,0,Yes
1953,Male,23,IT,7.53,74,78,57,1,0,1,9,1,84,3,7,7,5,4,No
1954,Male,22,CSE,8.16,70,97,91,3,0,6,2,1,56,8,2,9,4,5,No
1955,Male,20,MECH,9.04,94,63,75,6,3,2,5,8,66,9,9,4,2,0,Yes
1956,Male,21,ECE,5.85,60,67,59,4,0,1,9,2,59,1,6,2,5,5,No
1957,Male,21,ECE,8.3,83,92,55,2,2,7,1,9,63,7,1,10,5,2,Yes
1958,Male,23,EEE,5.94,97,87,84,4,1,1,1,4,46,5,6,7,2,2,No
1959,Female,21,IT,7.51,97,85,93,2,0,7,5,1,54,4,8,5,2,4,No
1960,Female,20,MECH,9.65,70,93,61,5,1,6,10,5,45,3,7,5,0,0,Yes
1961,Female,20,IT,6.24,83,77,69,0,0,5,8,7,55,2,1,2,0,4,No
1962,Female,25,ECE,6.8,61,65,75,1,3,0,7,5,41,1,5,8,2,4,No
1963,Female,23,MECH,6.82,90,79,95,5,2,8,5,9,44,8,1,4,3,0,Yes
1964,Male,20,EEE,9.01,55,59,83,3,1,7,6,10,98,5,10,4,1,0,Yes
1965,Female,24,CSE,5.99,59,83,61,4,3,0,1,5,79,1,3,2,2,2,No
1966,Female,20,ECE,6.97,92,82,83,2,1,3,4,9,59,10,7,6,2,1,Yes
1967,Male,24,CSE,7.61,98,56,68,5,1,5,4,1,96,1,5,10,5,4,No
1968,Male,23,CIVIL,7.28,77,68,79,5,0,7,8,4,46,8,4,10,2,3,Yes
1969,Male,22,MECH,7.68,64,67,90,6,2,8,7,6,82,4,10,3,3,5,Yes
1970,Female,24,EEE,8.42,71,99,60,1,2,3,2,8,98,10,7,8,0,3,Yes
1971,Male,22,ECE,7.96,61,85,69,6,2,7,10,3,47,2,7,3,2,0,Yes
1972,Female,25,MECH,7.95,67,78,71,3,2,6,4,10,74,10,8,1,0,2,Yes
1973,Female,22,EEE,5.52,69,93,70,2,1,7,2,9,65,7,10,3,2,2,No
1974,Male,24,CIVIL,5.74,56,94,66,3,0,0,1,2,90,2,1,2,2,3,No
1975,Male,23,CSE,9.22,84,67,90,2,2,8,2,3,100,2,4,1,0,5,No
1976,Male,25,IT,7.84,74,97,79,6,0,8,7,8,48,4,4,2,0,2,Yes
1977,Female,24,CSE,7.67,84,95,70,5,3,5,6,7,44,10,3,3,0,4,Yes
1978,Male,21,CSE,7.31,60,88,80,6,2,1,8,7,44,4,1,3,1,3,Yes
1979,Female,20,CIVIL,8.26,93,70,82,4,1,5,10,10,44,7,8,7,2,0,Yes
1980,Male,21,IT,8.94,97,59,91,5,1,2,6,3,90,9,3,7,3,0,Yes
1981,Male,23,MECH,6.56,92,71,93,6,2,2,3,6,51,10,7,5,2,2,Yes
1982,Female,21,CIVIL,8.27,89,82,87,0,0,1,5,4,54,1,7,5,0,4,No
1983,Male,22,MECH,7.7,60,76,75,5,2,0,7,3,89,8,9,8,4,0,Yes
1984,Male,22,MECH,5.93,64,56,72,3,1,7,3,2,66,3,7,7,5,0,Yes
1985,Male,21,IT,6.93,74,59,89,6,0,2,10,6,62,10,10,10,3,3,Yes
1986,Male,25,EEE,9.77,91,67,93,6,2,7,10,6,88,6,2,10,5,1,Yes
1987,Female,25,EEE,6.69,60,59,59,3,1,6,8,1,53,9,7,3,2,3,No
1988,Female,23,CSE,5.96,78,90,73,5,1,3,4,1,90,1,9,1,2,3,No
1989,Male,20,CIVIL,9.67,99,64,91,1,2,8,3,9,69,4,3,2,0,3,Yes
1990,Male,20,IT,8.3,69,82,77,6,2,8,6,3,51,1,8,3,0,0,Yes
1991,Female,20,MECH,6.8,89,85,71,6,0,6,3,8,79,7,4,7,2,0,Yes
1992,Male,24,CIVIL,8.71,77,76,60,5,0,0,6,2,42,9,2,10,2,5,No
1993,Female,25,IT,6.07,66,68,58,0,1,6,1,8,48,3,4,6,0,1,No
1994,Male,20,CIVIL,9.48,97,72,64,6,2,3,8,6,91,4,10,2,3,4,Yes
1995,Male,24,CSE,9.3,62,81,80,1,0,6,7,10,64,9,8,5,0,1,Yes
1996,Male,20,ECE,7.14,71,59,56,3,0,6,7,5,77,8,1,1,5,4,No
1997,Female,22,CIVIL,6.96,56,61,76,5,0,7,7,5,49,10,7,3,4,0,Yes
1998,Male,22,CSE,6.02,55,75,56,5,3,6,2,4,47,6,3,6,2,1,Yes
1999,Male,25,IT,6.09,90,58,75,4,1,7,8,5,55,6,5,1,5,5,No
2000,Female,23,EEE,6.27,76,98,67,4,2,0,2,2,47,6,3,6,2,4,No
